anio,mes,cliente,producto,categoria,marca,cantidad_vendida,valor_venta,region,canal
2024,1,VIVANDA,Casino Galleta,Limpieza,Procter & Gamble,740,2146.02,Cusco,Minorista
2025,1,PLAZA VEA,Casino Galleta,Bebidas,Nestlé,526,2387.7,Iquitos,Tienda Independiente
2023,3,PLAZA VEA,Donofrio Helado,Alimentos,Procter & Gamble,233,3722.35,Trujillo,Tienda Independiente
2025,8,MAKRO,Gloria Leche,Bebidas,Procter & Gamble,692,3229.56,Arequipa,Supermercado
2024,2,WONG,Donofrio Helado,Bebidas,Alicorp,400,4178.93,Piura,Mayorista
2020,9,TOTTUS,Gloria Leche,Higiene,Alicorp,916,1283.65,Chiclayo,Mayorista
2019,10,TOTTUS,Donofrio Helado,Higiene,Gloria,524,3960.13,Cusco,Supermercado
2022,5,PLAZA VEA,Galletas Field,Alimentos,Nestlé,773,3956.17,Huancayo,Tienda Independiente
2023,6,VIVANDA,Inca Kola,Limpieza,Alicorp,74,4246.4,Arequipa,Supermercado
2020,12,MAKRO,Gloria Leche,Alimentos,San Jorge,183,3076.6,Arequipa,Supermercado
2021,11,TOTTUS,Inca Kola,Bebidas,Gloria,861,3657.7,Lima,Tienda Independiente
2019,1,TOTTUS,Donofrio Helado,Alimentos,Backus,308,4476.12,Arequipa,Supermercado
2024,1,METRO,San Jorge Arroz,Bebidas,Nestlé,37,153.59,Trujillo,Tienda Independiente
2025,5,METRO,Ariel Detergente,Alimentos,San Jorge,890,3694.58,Huancayo,Supermercado
2021,11,MAKRO,Donofrio Helado,Alimentos,Nestlé,745,130.79,Cusco,Supermercado
2024,5,PLAZA VEA,Galletas Field,Alimentos,San Jorge,67,2045.59,Arequipa,Supermercado
2021,8,PLAZA VEA,Casino Galleta,Bebidas,Backus,371,3418.39,Lima,Tienda Independiente
2019,5,METRO,Gloria Leche,Alimentos,Nestlé,721,447.02,Cusco,Supermercado
2019,9,TOTTUS,Galletas Field,Bebidas,Nestlé,148,881.6,Chiclayo,Mayorista
2019,11,PLAZA VEA,Galletas Field,Bebidas,Alicorp,959,596.61,Trujillo,Supermercado
2022,3,WONG,Ariel Detergente,Alimentos,San Jorge,161,2507.37,Trujillo,Mayorista
2020,10,PLAZA VEA,Dento,Alimentos,Backus,376,4982.2,Trujillo,Tienda Independiente
2025,9,TOTTUS,Gloria Leche,Bebidas,San Jorge,766,4343.53,Lima,Mayorista
2025,5,MAKRO,San Jorge Arroz,Alimentos,Backus,762,514.07,Lima,Minorista
2024,2,TOTTUS,Casino Galleta,Bebidas,Procter & Gamble,801,10.97,Huancayo,Tienda Independiente
2021,1,METRO,San Jorge Arroz,Limpieza,San Jorge,195,3946.07,Huancayo,Mayorista
2023,5,VIVANDA,Ariel Detergente,Alimentos,Alicorp,139,4029.86,Huancayo,Minorista
2024,6,WONG,Casino Galleta,Limpieza,Procter & Gamble,804,648.95,Huancayo,Supermercado
2022,1,TOTTUS,Donofrio Helado,Alimentos,Procter & Gamble,151,1509.24,Lima,Tienda Independiente
2023,10,VIVANDA,Casino Galleta,Limpieza,Gloria,901,406.37,Lima,Mayorista
2022,6,WONG,Ariel Detergente,Alimentos,Gloria,965,4795.12,Trujillo,Minorista
2024,2,MAYORISTA10,Casino Galleta,Limpieza,Procter & Gamble,424,4304.18,Cusco,Tienda Independiente
2024,8,MAKRO,Dento,Limpieza,Nestlé,26,152.45,Cusco,Minorista
2024,5,MAKRO,Donofrio Helado,Higiene,Backus,928,3831.45,Chiclayo,Mayorista
2023,1,MAKRO,Galletas Field,Alimentos,Alicorp,926,2071.16,Trujillo,Tienda Independiente
2025,9,MAKRO,Gloria Leche,Higiene,Backus,347,1346.34,Iquitos,Minorista
2023,7,MAKRO,Gloria Leche,Bebidas,Alicorp,537,3861.52,Arequipa,Minorista
2022,5,VIVANDA,San Jorge Arroz,Higiene,Procter & Gamble,730,92.37,Arequipa,Mayorista
2022,3,MAKRO,San Jorge Arroz,Alimentos,Alicorp,710,4340.1,Arequipa,Supermercado
2022,12,TOTTUS,Gloria Leche,Limpieza,Backus,948,2685.31,Trujillo,Mayorista
2021,12,WONG,Galletas Field,Bebidas,Alicorp,703,1874.59,Piura,Minorista
2024,4,METRO,Galletas Field,Higiene,Alicorp,696,2981.05,Piura,Minorista
2021,10,TOTTUS,Donofrio Helado,Alimentos,Nestlé,435,375.15,Piura,Minorista
2024,10,MAYORISTA10,Galletas Field,Higiene,San Jorge,150,274.03,Trujillo,Mayorista
2022,3,PLAZA VEA,Inca Kola,Limpieza,San Jorge,505,2371.53,Lima,Mayorista
2024,2,TOTTUS,San Jorge Arroz,Limpieza,Nestlé,563,3465.69,Huancayo,Supermercado
2022,8,METRO,Donofrio Helado,Alimentos,Nestlé,738,2230.71,Chiclayo,Supermercado
2022,6,PLAZA VEA,Galletas Field,Limpieza,Procter & Gamble,177,965.14,Arequipa,Supermercado
2021,5,MAKRO,Casino Galleta,Bebidas,Gloria,949,3501.4,Chiclayo,Mayorista
2020,5,MAKRO,Inca Kola,Alimentos,Backus,358,1721.29,Piura,Supermercado
2022,8,TOTTUS,Donofrio Helado,Limpieza,San Jorge,961,294.5,Cusco,Mayorista
2020,1,MAYORISTA10,San Jorge Arroz,Alimentos,Alicorp,642,822.45,Iquitos,Tienda Independiente
2020,10,PLAZA VEA,Gloria Leche,Alimentos,San Jorge,178,3477.66,Chiclayo,Mayorista
2022,12,WONG,Inca Kola,Alimentos,San Jorge,356,3141.62,Arequipa,Mayorista
2022,10,METRO,Ariel Detergente,Alimentos,San Jorge,487,600.14,Chiclayo,Minorista
2021,8,PLAZA VEA,San Jorge Arroz,Limpieza,Nestlé,345,1988.43,Cusco,Mayorista
2022,4,PLAZA VEA,Inca Kola,Bebidas,Alicorp,739,111.89,Arequipa,Supermercado
2022,3,VIVANDA,Dento,Higiene,Procter & Gamble,12,4617.16,Iquitos,Supermercado
2021,9,WONG,San Jorge Arroz,Bebidas,San Jorge,200,4483.85,Iquitos,Minorista
2020,3,VIVANDA,Donofrio Helado,Limpieza,Alicorp,630,2530.69,Huancayo,Mayorista
2019,6,METRO,Gloria Leche,Alimentos,Gloria,809,1451.65,Cusco,Tienda Independiente
2020,3,METRO,Casino Galleta,Higiene,Nestlé,797,3875.54,Huancayo,Tienda Independiente
2019,4,MAYORISTA10,Casino Galleta,Limpieza,Backus,552,1157.66,Lima,Minorista
2023,3,MAYORISTA10,Galletas Field,Limpieza,Nestlé,354,1935.49,Arequipa,Supermercado
2025,7,PLAZA VEA,Inca Kola,Limpieza,Gloria,810,964.66,Arequipa,Mayorista
2019,7,PLAZA VEA,Gloria Leche,Higiene,Alicorp,346,1885.68,Piura,Mayorista
2021,1,TOTTUS,San Jorge Arroz,Alimentos,Procter & Gamble,749,4515.72,Piura,Mayorista
2019,5,MAYORISTA10,San Jorge Arroz,Higiene,Procter & Gamble,962,3645.5,Arequipa,Supermercado
2019,3,MAYORISTA10,Galletas Field,Limpieza,Backus,240,4123.54,Trujillo,Mayorista
2024,2,TOTTUS,Casino Galleta,Alimentos,Backus,635,2403.37,Cusco,Minorista
2023,12,PLAZA VEA,Gloria Leche,Alimentos,Backus,587,488.33,Lima,Mayorista
2020,3,TOTTUS,Casino Galleta,Limpieza,Procter & Gamble,14,3626.3,Lima,Supermercado
2023,8,MAYORISTA10,Dento,Higiene,Gloria,510,283.51,Huancayo,Supermercado
2020,7,VIVANDA,San Jorge Arroz,Bebidas,Gloria,459,1816.48,Piura,Minorista
2021,9,MAYORISTA10,Ariel Detergente,Limpieza,Procter & Gamble,570,4027.18,Lima,Tienda Independiente
2020,6,MAKRO,Gloria Leche,Bebidas,Procter & Gamble,658,1128.38,Cusco,Minorista
2020,11,VIVANDA,Gloria Leche,Alimentos,Nestlé,114,3423.96,Chiclayo,Supermercado
2022,7,TOTTUS,Donofrio Helado,Alimentos,Alicorp,149,704.71,Lima,Minorista
2025,6,METRO,Ariel Detergente,Higiene,Procter & Gamble,289,1053.88,Iquitos,Supermercado
2019,4,TOTTUS,Gloria Leche,Alimentos,Alicorp,903,3196.58,Piura,Tienda Independiente
2019,8,TOTTUS,Casino Galleta,Bebidas,Gloria,888,2753.06,Huancayo,Minorista
2022,2,WONG,San Jorge Arroz,Higiene,Gloria,671,1328.36,Arequipa,Supermercado
2024,3,WONG,Gloria Leche,Limpieza,San Jorge,206,4422.48,Iquitos,Supermercado
2023,3,PLAZA VEA,Casino Galleta,Alimentos,San Jorge,847,2722.55,Lima,Minorista
2022,2,WONG,Galletas Field,Limpieza,Procter & Gamble,105,1092.81,Chiclayo,Mayorista
2025,8,WONG,San Jorge Arroz,Alimentos,Gloria,684,3112.86,Arequipa,Mayorista
2021,2,VIVANDA,Dento,Bebidas,Backus,544,38.7,Arequipa,Tienda Independiente
2019,11,WONG,San Jorge Arroz,Limpieza,San Jorge,664,700.5,Lima,Supermercado
2025,4,PLAZA VEA,Ariel Detergente,Bebidas,San Jorge,965,1052.55,Arequipa,Minorista
2019,5,TOTTUS,Donofrio Helado,Alimentos,Nestlé,825,709.23,Huancayo,Supermercado
2019,7,WONG,Dento,Bebidas,Procter & Gamble,199,4821.02,Lima,Mayorista
2025,4,PLAZA VEA,Ariel Detergente,Bebidas,Procter & Gamble,809,1253.76,Trujillo,Mayorista
2024,8,METRO,Inca Kola,Alimentos,San Jorge,29,3275.29,Lima,Minorista
2021,1,TOTTUS,Ariel Detergente,Higiene,Backus,754,2084.64,Piura,Mayorista
2025,3,TOTTUS,Dento,Alimentos,Alicorp,933,4405.81,Lima,Tienda Independiente
2019,11,TOTTUS,Inca Kola,Limpieza,Alicorp,741,1711.63,Iquitos,Supermercado
2019,10,VIVANDA,Casino Galleta,Alimentos,Gloria,436,2180.45,Cusco,Minorista
2023,2,TOTTUS,Donofrio Helado,Higiene,Nestlé,641,4857.3,Cusco,Supermercado
2025,11,METRO,San Jorge Arroz,Limpieza,San Jorge,165,4509.86,Piura,Supermercado
2023,10,WONG,Inca Kola,Bebidas,Backus,36,893.37,Trujillo,Mayorista
2025,7,MAKRO,San Jorge Arroz,Limpieza,Procter & Gamble,464,2938.28,Chiclayo,Minorista
2020,3,PLAZA VEA,Dento,Bebidas,Nestlé,703,1022.77,Lima,Supermercado
2024,5,MAKRO,Casino Galleta,Limpieza,Gloria,854,5.24,Huancayo,Minorista
2024,8,MAKRO,Ariel Detergente,Higiene,San Jorge,158,2485.68,Cusco,Mayorista
2020,3,MAKRO,Donofrio Helado,Limpieza,Procter & Gamble,483,887.03,Trujillo,Supermercado
2025,9,TOTTUS,Ariel Detergente,Alimentos,Alicorp,857,3143.2,Lima,Mayorista
2025,8,TOTTUS,Casino Galleta,Alimentos,Gloria,111,1188.62,Arequipa,Minorista
2021,3,WONG,Dento,Alimentos,Nestlé,832,3764.26,Piura,Minorista
2025,1,MAYORISTA10,Dento,Limpieza,Nestlé,850,3844.64,Piura,Supermercado
2022,11,MAYORISTA10,Dento,Higiene,Procter & Gamble,793,2286.54,Piura,Tienda Independiente
2025,3,METRO,Gloria Leche,Higiene,Procter & Gamble,568,1430.66,Iquitos,Supermercado
2025,4,TOTTUS,Dento,Alimentos,San Jorge,212,4213.93,Huancayo,Minorista
2022,2,MAKRO,Donofrio Helado,Bebidas,Procter & Gamble,591,3838.44,Huancayo,Minorista
2023,10,VIVANDA,Donofrio Helado,Limpieza,Backus,989,4762.92,Lima,Supermercado
2020,3,TOTTUS,Donofrio Helado,Bebidas,San Jorge,951,4124.34,Iquitos,Mayorista
2022,8,MAKRO,Gloria Leche,Alimentos,Backus,808,1479.96,Chiclayo,Tienda Independiente
2019,11,MAKRO,Inca Kola,Bebidas,Procter & Gamble,995,3027.1,Iquitos,Supermercado
2021,12,METRO,Gloria Leche,Limpieza,Alicorp,276,3939.42,Trujillo,Mayorista
2023,5,MAYORISTA10,Galletas Field,Bebidas,Alicorp,199,1250.71,Piura,Minorista
2022,4,TOTTUS,Ariel Detergente,Alimentos,Gloria,961,2869.92,Chiclayo,Minorista
2025,6,MAKRO,Dento,Limpieza,Alicorp,274,1180.37,Piura,Supermercado
2023,4,MAKRO,Ariel Detergente,Bebidas,Procter & Gamble,313,2363.32,Cusco,Supermercado
2025,1,WONG,San Jorge Arroz,Bebidas,Backus,515,2399.91,Piura,Minorista
2023,1,MAYORISTA10,Dento,Limpieza,Backus,184,3390.42,Huancayo,Tienda Independiente
2023,5,MAYORISTA10,Dento,Bebidas,Procter & Gamble,897,3907.25,Lima,Minorista
2020,12,VIVANDA,Ariel Detergente,Alimentos,Nestlé,231,1630.67,Huancayo,Minorista
2020,7,PLAZA VEA,Donofrio Helado,Bebidas,Alicorp,113,2376.69,Chiclayo,Minorista
2024,2,TOTTUS,Donofrio Helado,Alimentos,Backus,204,3556.53,Piura,Minorista
2024,5,METRO,Casino Galleta,Limpieza,Backus,762,2604.71,Cusco,Supermercado
2022,10,TOTTUS,San Jorge Arroz,Higiene,Procter & Gamble,516,3681.74,Trujillo,Minorista
2021,3,VIVANDA,Gloria Leche,Alimentos,Nestlé,10,1208.6,Iquitos,Supermercado
2021,12,TOTTUS,Galletas Field,Alimentos,Gloria,231,3840.29,Iquitos,Mayorista
2022,9,PLAZA VEA,San Jorge Arroz,Higiene,Nestlé,363,4784.48,Iquitos,Supermercado
2020,3,METRO,Galletas Field,Limpieza,Nestlé,584,3183.97,Chiclayo,Tienda Independiente
2022,6,TOTTUS,Inca Kola,Alimentos,Procter & Gamble,894,830.31,Trujillo,Mayorista
2020,1,MAYORISTA10,Donofrio Helado,Limpieza,Alicorp,942,3434.91,Huancayo,Mayorista
2025,3,TOTTUS,Casino Galleta,Limpieza,Gloria,646,3386.54,Piura,Supermercado
2020,3,PLAZA VEA,Ariel Detergente,Limpieza,San Jorge,616,4928.29,Huancayo,Supermercado
2020,5,PLAZA VEA,San Jorge Arroz,Alimentos,San Jorge,547,742.64,Lima,Mayorista
2021,12,WONG,Gloria Leche,Bebidas,Procter & Gamble,374,4351.21,Lima,Supermercado
2019,11,METRO,San Jorge Arroz,Higiene,Gloria,875,472.13,Iquitos,Tienda Independiente
2020,3,VIVANDA,Inca Kola,Higiene,Gloria,629,3318.61,Arequipa,Supermercado
2019,10,WONG,Ariel Detergente,Higiene,Procter & Gamble,433,4770.48,Chiclayo,Mayorista
2019,7,VIVANDA,Donofrio Helado,Alimentos,Alicorp,975,395.49,Trujillo,Mayorista
2020,12,MAKRO,Ariel Detergente,Alimentos,Gloria,836,3826.6,Cusco,Mayorista
2023,9,METRO,Dento,Alimentos,Backus,531,4432.73,Arequipa,Supermercado
2024,6,WONG,Galletas Field,Alimentos,Nestlé,269,2350.94,Cusco,Supermercado
2025,1,WONG,Dento,Limpieza,Gloria,841,2204.39,Lima,Mayorista
2019,10,TOTTUS,Dento,Limpieza,Backus,910,1882.66,Chiclayo,Tienda Independiente
2022,3,WONG,Inca Kola,Alimentos,Gloria,627,3824.85,Huancayo,Supermercado
2019,5,TOTTUS,Galletas Field,Alimentos,Alicorp,485,4143.26,Lima,Mayorista
2023,3,WONG,Casino Galleta,Bebidas,Gloria,747,1106.37,Trujillo,Mayorista
2021,5,METRO,Galletas Field,Higiene,Gloria,674,4289.05,Arequipa,Supermercado
2022,5,TOTTUS,San Jorge Arroz,Limpieza,Gloria,438,2555.33,Lima,Tienda Independiente
2020,5,PLAZA VEA,Dento,Alimentos,San Jorge,292,4912.95,Chiclayo,Tienda Independiente
2025,1,PLAZA VEA,Ariel Detergente,Bebidas,Gloria,788,2525.74,Trujillo,Tienda Independiente
2022,4,PLAZA VEA,Galletas Field,Higiene,Alicorp,873,1702.37,Chiclayo,Minorista
2025,6,WONG,Galletas Field,Alimentos,Nestlé,359,4805.56,Iquitos,Minorista
2024,6,PLAZA VEA,Ariel Detergente,Limpieza,Nestlé,406,1617.17,Huancayo,Tienda Independiente
2024,6,MAKRO,Casino Galleta,Alimentos,Backus,533,2785.42,Chiclayo,Minorista
2020,12,METRO,Gloria Leche,Alimentos,Nestlé,690,359.69,Huancayo,Tienda Independiente
2020,12,VIVANDA,Dento,Alimentos,Nestlé,884,2371.11,Iquitos,Mayorista
2021,9,TOTTUS,Inca Kola,Bebidas,San Jorge,887,1104.36,Chiclayo,Tienda Independiente
2019,8,MAYORISTA10,Gloria Leche,Limpieza,Nestlé,349,2852.49,Iquitos,Mayorista
2020,2,VIVANDA,San Jorge Arroz,Alimentos,Backus,90,1120.47,Piura,Tienda Independiente
2020,11,TOTTUS,San Jorge Arroz,Bebidas,Nestlé,347,2531.31,Cusco,Minorista
2019,11,WONG,San Jorge Arroz,Alimentos,San Jorge,589,1647.64,Huancayo,Minorista
2025,9,MAYORISTA10,Ariel Detergente,Bebidas,Nestlé,700,197.9,Lima,Tienda Independiente
2022,11,WONG,Donofrio Helado,Alimentos,Alicorp,19,3329.65,Iquitos,Tienda Independiente
2025,4,MAYORISTA10,Ariel Detergente,Bebidas,Nestlé,358,3265.4,Arequipa,Supermercado
2024,1,MAKRO,Dento,Limpieza,Alicorp,821,2257.42,Piura,Mayorista
2021,4,METRO,Gloria Leche,Alimentos,Nestlé,158,1948.58,Chiclayo,Minorista
2022,8,VIVANDA,Gloria Leche,Bebidas,Nestlé,338,433.6,Chiclayo,Minorista
2022,2,WONG,Ariel Detergente,Limpieza,Nestlé,922,4386.11,Piura,Mayorista
2024,6,VIVANDA,Dento,Alimentos,Alicorp,817,3396.5,Trujillo,Tienda Independiente
2020,12,WONG,Casino Galleta,Alimentos,Procter & Gamble,334,828.1,Arequipa,Tienda Independiente
2023,7,METRO,Dento,Higiene,San Jorge,160,3368.44,Trujillo,Supermercado
2024,1,MAKRO,San Jorge Arroz,Alimentos,San Jorge,806,2452.9,Iquitos,Mayorista
2021,12,VIVANDA,Ariel Detergente,Alimentos,Alicorp,665,4906.56,Piura,Minorista
2025,4,VIVANDA,San Jorge Arroz,Alimentos,Alicorp,501,3563.42,Trujillo,Supermercado
2022,6,VIVANDA,Casino Galleta,Bebidas,San Jorge,321,4779.05,Lima,Mayorista
2019,4,WONG,Galletas Field,Limpieza,Gloria,725,3730.26,Trujillo,Tienda Independiente
2019,6,PLAZA VEA,Casino Galleta,Higiene,Alicorp,408,1281.03,Lima,Tienda Independiente
2020,12,PLAZA VEA,Dento,Limpieza,Gloria,75,1660.98,Huancayo,Minorista
2022,7,VIVANDA,Dento,Alimentos,Alicorp,687,4006.93,Lima,Mayorista
2025,10,WONG,San Jorge Arroz,Alimentos,Procter & Gamble,390,356.43,Arequipa,Minorista
2023,8,PLAZA VEA,Ariel Detergente,Alimentos,San Jorge,19,641.81,Piura,Mayorista
2024,11,PLAZA VEA,Casino Galleta,Alimentos,Procter & Gamble,849,89.48,Arequipa,Supermercado
2022,8,PLAZA VEA,Galletas Field,Higiene,Nestlé,549,2369.03,Cusco,Tienda Independiente
2024,8,VIVANDA,Ariel Detergente,Higiene,Nestlé,520,1691.85,Arequipa,Supermercado
2020,3,TOTTUS,Inca Kola,Limpieza,Nestlé,238,3636.94,Iquitos,Minorista
2021,9,WONG,San Jorge Arroz,Higiene,Backus,911,4884.45,Arequipa,Mayorista
2023,4,METRO,Donofrio Helado,Higiene,Gloria,874,4857.58,Iquitos,Supermercado
2022,3,TOTTUS,Dento,Higiene,Alicorp,637,3812.26,Arequipa,Minorista
2022,4,PLAZA VEA,Gloria Leche,Higiene,Nestlé,647,4167.39,Trujillo,Minorista
2022,12,VIVANDA,Inca Kola,Higiene,San Jorge,154,4606.68,Trujillo,Tienda Independiente
2020,2,WONG,San Jorge Arroz,Bebidas,San Jorge,228,4705.53,Cusco,Tienda Independiente
2025,6,TOTTUS,Dento,Limpieza,Procter & Gamble,747,1825.83,Iquitos,Mayorista
2023,11,METRO,Dento,Limpieza,Procter & Gamble,91,4688.45,Chiclayo,Tienda Independiente
2025,2,VIVANDA,Casino Galleta,Higiene,Procter & Gamble,771,3996.19,Huancayo,Supermercado
2022,6,METRO,Dento,Higiene,Backus,638,1444.71,Piura,Minorista
2023,9,MAYORISTA10,Ariel Detergente,Higiene,San Jorge,442,4012.31,Huancayo,Mayorista
2023,8,MAYORISTA10,Galletas Field,Higiene,San Jorge,936,1546.8,Lima,Mayorista
2023,8,METRO,Gloria Leche,Limpieza,Gloria,238,910.53,Lima,Tienda Independiente
2023,6,PLAZA VEA,Dento,Bebidas,Backus,256,3019.31,Piura,Tienda Independiente
2021,4,TOTTUS,Casino Galleta,Limpieza,Procter & Gamble,669,4013.09,Piura,Supermercado
2019,12,TOTTUS,Galletas Field,Higiene,Gloria,148,4663.93,Arequipa,Minorista
2022,7,MAYORISTA10,Gloria Leche,Alimentos,Nestlé,420,3504.96,Lima,Tienda Independiente
2023,10,VIVANDA,Gloria Leche,Alimentos,Nestlé,435,3864.3,Cusco,Minorista
2022,12,METRO,Dento,Bebidas,San Jorge,619,4505.94,Cusco,Supermercado
2025,11,MAKRO,Dento,Alimentos,Alicorp,66,3835.32,Arequipa,Tienda Independiente
2025,6,WONG,Galletas Field,Bebidas,Gloria,942,298.88,Piura,Minorista
2025,8,METRO,Dento,Alimentos,Backus,355,4851.84,Iquitos,Supermercado
2020,12,MAYORISTA10,Galletas Field,Alimentos,San Jorge,227,2638.98,Chiclayo,Minorista
2023,6,MAYORISTA10,Donofrio Helado,Bebidas,Gloria,204,3927.9,Arequipa,Tienda Independiente
2022,6,TOTTUS,Gloria Leche,Higiene,Gloria,795,2159.43,Cusco,Minorista
2023,7,TOTTUS,San Jorge Arroz,Limpieza,Alicorp,571,4519.32,Iquitos,Supermercado
2021,2,TOTTUS,San Jorge Arroz,Higiene,Procter & Gamble,18,88.61,Piura,Minorista
2019,5,WONG,Gloria Leche,Higiene,Backus,160,4355.67,Piura,Tienda Independiente
2021,12,WONG,Dento,Limpieza,Procter & Gamble,578,3441.62,Lima,Tienda Independiente
2023,4,WONG,Casino Galleta,Alimentos,San Jorge,779,432.32,Iquitos,Supermercado
2019,8,MAYORISTA10,Ariel Detergente,Alimentos,San Jorge,921,261.22,Huancayo,Tienda Independiente
2024,9,METRO,Inca Kola,Alimentos,Nestlé,174,99.51,Lima,Supermercado
2022,1,TOTTUS,Galletas Field,Higiene,Alicorp,472,3967.03,Trujillo,Supermercado
2020,6,VIVANDA,Dento,Alimentos,Nestlé,273,3801.73,Lima,Minorista
2024,3,TOTTUS,Galletas Field,Bebidas,Procter & Gamble,716,3744.67,Arequipa,Tienda Independiente
2021,10,TOTTUS,Galletas Field,Higiene,Alicorp,133,2240.97,Lima,Mayorista
2022,10,MAYORISTA10,San Jorge Arroz,Limpieza,Gloria,807,4654.17,Iquitos,Supermercado
2025,1,TOTTUS,Dento,Limpieza,Nestlé,624,4942.36,Lima,Minorista
2023,4,PLAZA VEA,San Jorge Arroz,Alimentos,Nestlé,767,113.96,Piura,Tienda Independiente
2025,1,VIVANDA,Inca Kola,Alimentos,Procter & Gamble,657,4330.32,Arequipa,Supermercado
2022,5,TOTTUS,San Jorge Arroz,Alimentos,Nestlé,381,1689.69,Arequipa,Mayorista
2019,1,MAKRO,San Jorge Arroz,Alimentos,Procter & Gamble,52,4659.72,Iquitos,Minorista
2023,11,MAKRO,Gloria Leche,Limpieza,San Jorge,599,225.33,Iquitos,Mayorista
2022,3,TOTTUS,Inca Kola,Bebidas,Procter & Gamble,755,4141.52,Piura,Supermercado
2021,12,MAKRO,Gloria Leche,Bebidas,Nestlé,636,1642.12,Cusco,Supermercado
2019,8,MAKRO,Inca Kola,Bebidas,Procter & Gamble,253,2336.24,Lima,Minorista
2020,11,TOTTUS,Ariel Detergente,Bebidas,Nestlé,725,4779.99,Huancayo,Tienda Independiente
2019,1,METRO,Galletas Field,Alimentos,Alicorp,392,4694.71,Chiclayo,Mayorista
2020,5,WONG,Casino Galleta,Limpieza,Backus,397,1950.75,Arequipa,Mayorista
2020,11,MAYORISTA10,Donofrio Helado,Alimentos,Gloria,873,181.28,Cusco,Supermercado
2023,7,WONG,Galletas Field,Alimentos,Gloria,522,1816.95,Piura,Supermercado
2024,9,PLAZA VEA,Inca Kola,Higiene,Procter & Gamble,469,4034.55,Iquitos,Minorista
2025,4,WONG,Donofrio Helado,Alimentos,San Jorge,102,1523.22,Trujillo,Supermercado
2020,1,MAKRO,Inca Kola,Limpieza,San Jorge,518,4468.32,Chiclayo,Tienda Independiente
2022,9,MAYORISTA10,Inca Kola,Higiene,Gloria,949,2246.99,Cusco,Tienda Independiente
2019,12,WONG,Dento,Bebidas,Nestlé,752,1275.69,Cusco,Mayorista
2023,9,METRO,Galletas Field,Alimentos,Nestlé,572,1429.84,Chiclayo,Tienda Independiente
2019,8,MAYORISTA10,Dento,Limpieza,Alicorp,203,4005.35,Huancayo,Tienda Independiente
2019,1,VIVANDA,Inca Kola,Limpieza,Backus,714,2592.49,Lima,Tienda Independiente
2020,8,VIVANDA,Galletas Field,Higiene,Procter & Gamble,277,4248.11,Chiclayo,Tienda Independiente
2022,12,METRO,San Jorge Arroz,Limpieza,Alicorp,706,2192.85,Iquitos,Minorista
2024,12,VIVANDA,Gloria Leche,Higiene,Alicorp,873,4669.29,Trujillo,Tienda Independiente
2019,9,TOTTUS,Dento,Alimentos,San Jorge,47,4571.01,Chiclayo,Minorista
2023,8,MAYORISTA10,San Jorge Arroz,Alimentos,San Jorge,807,3310.57,Iquitos,Minorista
2019,2,PLAZA VEA,Ariel Detergente,Limpieza,Nestlé,841,4312.55,Iquitos,Tienda Independiente
2025,6,MAKRO,Donofrio Helado,Higiene,Backus,214,2832.24,Trujillo,Minorista
2022,10,MAKRO,San Jorge Arroz,Bebidas,Gloria,981,2253.32,Cusco,Mayorista
2023,4,VIVANDA,Galletas Field,Higiene,San Jorge,981,3377.94,Chiclayo,Tienda Independiente
2023,12,MAKRO,San Jorge Arroz,Limpieza,Alicorp,903,2999.68,Chiclayo,Mayorista
2025,3,VIVANDA,Inca Kola,Higiene,San Jorge,296,4855.72,Iquitos,Tienda Independiente
2023,3,METRO,San Jorge Arroz,Higiene,Nestlé,42,3344.68,Arequipa,Supermercado
2022,9,METRO,Inca Kola,Higiene,Alicorp,585,1962.41,Cusco,Supermercado
2022,1,METRO,Gloria Leche,Alimentos,Nestlé,394,2102.93,Arequipa,Mayorista
2023,2,METRO,Ariel Detergente,Higiene,Backus,315,1605.71,Trujillo,Mayorista
2019,4,VIVANDA,Gloria Leche,Bebidas,Backus,924,2743.1,Arequipa,Minorista
2023,12,TOTTUS,Ariel Detergente,Bebidas,San Jorge,370,3142.82,Arequipa,Supermercado
2021,1,VIVANDA,Gloria Leche,Alimentos,Gloria,361,4114.66,Huancayo,Supermercado
2019,11,VIVANDA,San Jorge Arroz,Bebidas,Gloria,593,1027.64,Cusco,Supermercado
2024,11,MAKRO,Ariel Detergente,Limpieza,Procter & Gamble,218,896.76,Piura,Mayorista
2019,11,PLAZA VEA,Gloria Leche,Alimentos,Gloria,656,1490.68,Piura,Supermercado
2021,12,METRO,Casino Galleta,Alimentos,Procter & Gamble,259,516.14,Piura,Supermercado
2019,12,PLAZA VEA,Inca Kola,Bebidas,Alicorp,788,354.29,Arequipa,Minorista
2022,1,MAKRO,San Jorge Arroz,Bebidas,Alicorp,616,3864.54,Huancayo,Minorista
2023,5,MAYORISTA10,Galletas Field,Limpieza,Nestlé,174,3716.73,Piura,Minorista
2025,11,PLAZA VEA,Inca Kola,Bebidas,Procter & Gamble,529,1702.32,Cusco,Supermercado
2022,8,VIVANDA,Dento,Limpieza,Backus,292,3855.58,Iquitos,Minorista
2020,9,VIVANDA,Inca Kola,Alimentos,Gloria,997,4206.33,Iquitos,Supermercado
2025,5,WONG,Ariel Detergente,Alimentos,Alicorp,997,2415.77,Cusco,Mayorista
